date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,1996.9,2007.95,1990.7,1994.05,1106099
2021-01-04 00:00:00+05:30,2004.0,2005.95,1955.0,1965.55,3141429
2021-01-05 00:00:00+05:30,1959.5,1964.4,1935.0,1959.75,3263230
2021-01-06 00:00:00+05:30,1973.9,1979.0,1948.4,1970.4,3452515
2021-01-07 00:00:00+05:30,1984.0,1984.0,1947.5,1952.4,3419317
2021-01-08 00:00:00+05:30,1972.0,1976.0,1946.25,1970.7,3262897
2021-01-11 00:00:00+05:30,1960.0,1966.9,1935.4,1938.15,2995521
2021-01-12 00:00:00+05:30,1929.8,1930.1,1895.85,1903.45,6035580
2021-01-13 00:00:00+05:30,1911.0,1911.0,1877.0,1882.1,5583130
2021-01-14 00:00:00+05:30,1892.0,1905.0,1871.05,1892.65,4803638
2021-01-15 00:00:00+05:30,1894.2,1904.0,1854.05,1863.9,2715164
2021-01-18 00:00:00+05:30,1870.5,1872.25,1838.85,1846.95,5004628
2021-01-19 00:00:00+05:30,1856.1,1892.0,1845.25,1887.0,4805514
2021-01-20 00:00:00+05:30,1890.0,1890.0,1869.45,1883.6,3041448
2021-01-21 00:00:00+05:30,1900.0,1904.9,1845.75,1857.8,5668862
2021-01-22 00:00:00+05:30,1850.0,1875.0,1824.5,1828.0,4298175
2021-01-25 00:00:00+05:30,1845.0,1867.4,1775.0,1794.4,6610138
2021-01-27 00:00:00+05:30,1798.0,1823.45,1746.35,1764.7,7892319
2021-01-28 00:00:00+05:30,1731.0,1764.45,1701.0,1722.85,6035924
2021-01-29 00:00:00+05:30,1749.85,1749.85,1704.0,1712.95,5140687
2021-02-01 00:00:00+05:30,1730.0,1809.8,1696.05,1801.5,4829210
2021-02-02 00:00:00+05:30,1830.0,1879.1,1800.05,1861.3,5871337
2021-02-03 00:00:00+05:30,1870.0,1883.15,1820.0,1852.2,4289395
2021-02-04 00:00:00+05:30,1839.0,1915.0,1831.0,1910.4,9641674
2021-02-05 00:00:00+05:30,1915.0,1998.5,1913.15,1982.7,16268336
2021-02-08 00:00:00+05:30,2000.0,2030.0,1951.5,1957.15,4021475
2021-02-09 00:00:00+05:30,1960.0,1975.0,1937.85,1949.15,2230923
2021-02-10 00:00:00+05:30,1950.0,1962.9,1937.0,1952.05,2860941
2021-02-11 00:00:00+05:30,1949.2,1984.75,1941.25,1961.0,2246777
2021-02-12 00:00:00+05:30,1960.0,1975.0,1946.0,1951.05,1690753
2021-02-15 00:00:00+05:30,1960.0,1999.0,1957.0,1985.95,2930435
2021-02-16 00:00:00+05:30,2000.0,2049.0,1998.0,2019.65,5480183
2021-02-17 00:00:00+05:30,2015.1,2023.5,1969.15,1989.45,4395224
2021-02-18 00:00:00+05:30,1979.15,1984.85,1938.1,1945.45,3538208
2021-02-19 00:00:00+05:30,1942.25,1969.85,1925.1,1938.75,2735683
2021-02-22 00:00:00+05:30,1938.75,1962.05,1921.6,1949.6,3853276
2021-02-23 00:00:00+05:30,1965.0,1965.0,1866.0,1872.95,5572402
2021-02-24 00:00:00+05:30,1889.1,1924.0,1852.05,1911.2,3821416
2021-02-25 00:00:00+05:30,1927.0,1965.2,1887.55,1895.5,5622516
2021-02-26 00:00:00+05:30,1869.0,1869.0,1773.0,1780.35,8400096
2021-03-01 00:00:00+05:30,1811.0,1854.9,1801.4,1845.4,3260044
2021-03-02 00:00:00+05:30,1845.0,1868.4,1820.1,1844.65,3837149
2021-03-03 00:00:00+05:30,1855.0,1908.75,1851.2,1899.5,2875618
2021-03-04 00:00:00+05:30,1863.9,1910.4,1850.0,1897.7,4022514
2021-03-05 00:00:00+05:30,1875.5,1928.3,1868.0,1922.5,5407986
2021-03-08 00:00:00+05:30,1920.0,1947.85,1893.3,1915.85,4698010
2021-03-09 00:00:00+05:30,1917.8,1991.0,1917.8,1978.95,7918345
2021-03-10 00:00:00+05:30,1983.25,1999.35,1957.2,1963.95,2761470
2021-03-12 00:00:00+05:30,1979.0,1980.0,1912.0,1935.15,2620265
2021-03-15 00:00:00+05:30,1944.0,1944.0,1893.1,1918.65,2643554
2021-03-16 00:00:00+05:30,1925.1,1941.7,1900.0,1903.2,2769224
2021-03-17 00:00:00+05:30,1903.2,1917.7,1861.0,1868.35,2694994
2021-03-18 00:00:00+05:30,1881.0,1892.9,1825.1,1830.4,2197575
2021-03-19 00:00:00+05:30,1818.45,1872.0,1814.05,1834.15,4803016
2021-03-22 00:00:00+05:30,1833.0,1849.95,1805.0,1822.65,2434097
2021-03-23 00:00:00+05:30,1844.0,1844.0,1798.85,1812.65,4250856
2021-03-24 00:00:00+05:30,1800.0,1805.0,1773.35,1782.45,3046161
2021-03-25 00:00:00+05:30,1792.9,1798.8,1745.0,1762.9,4113013
2021-03-26 00:00:00+05:30,1785.0,1792.4,1762.75,1771.05,3310757
2021-03-30 00:00:00+05:30,1782.1,1801.95,1775.0,1781.25,5575571
2021-03-31 00:00:00+05:30,1778.8,1779.0,1742.6,1753.0,3798383
2021-04-01 00:00:00+05:30,1770.0,1813.25,1750.65,1804.55,3802652
2021-04-05 00:00:00+05:30,1786.1,1799.6,1734.4,1759.2,2448241
2021-04-06 00:00:00+05:30,1776.0,1781.45,1728.7,1768.3,2873045
2021-04-07 00:00:00+05:30,1766.05,1810.7,1745.6,1792.0,3158142
2021-04-08 00:00:00+05:30,1796.0,1823.7,1778.7,1783.25,2890290
2021-04-09 00:00:00+05:30,1770.0,1806.45,1744.1,1799.25,3139384
2021-04-12 00:00:00+05:30,1757.25,1768.0,1723.3,1742.5,3328336
2021-04-13 00:00:00+05:30,1745.8,1786.05,1723.45,1775.85,3118742
2021-04-15 00:00:00+05:30,1800.0,1809.5,1752.6,1773.25,3546886
2021-04-16 00:00:00+05:30,1774.0,1788.15,1760.05,1764.1,2912279
2021-04-19 00:00:00+05:30,1720.0,1720.0,1675.0,1700.75,3865423
2021-04-20 00:00:00+05:30,1725.0,1733.6,1684.35,1697.7,3317008
2021-04-22 00:00:00+05:30,1689.75,1739.75,1669.2,1736.05,3590444
2021-04-23 00:00:00+05:30,1733.9,1756.35,1720.25,1734.2,1893450
2021-04-26 00:00:00+05:30,1740.0,1783.0,1733.3,1759.65,3253062
2021-04-27 00:00:00+05:30,1750.0,1762.6,1724.55,1750.3,4533360
2021-04-28 00:00:00+05:30,1762.5,1824.0,1754.0,1811.45,4174599
2021-04-29 00:00:00+05:30,1825.1,1845.45,1780.55,1805.0,3960095
2021-04-30 00:00:00+05:30,1780.0,1802.0,1739.45,1748.8,2621783
2021-05-03 00:00:00+05:30,1735.0,1759.0,1685.0,1725.45,5593869
2021-05-04 00:00:00+05:30,1751.0,1764.0,1725.3,1732.65,4255151
2021-05-05 00:00:00+05:30,1741.0,1778.0,1721.9,1770.75,2411643
2021-05-06 00:00:00+05:30,1781.7,1793.7,1763.2,1788.25,2380255
2021-05-07 00:00:00+05:30,1796.0,1813.0,1773.5,1780.35,1610730
2021-05-10 00:00:00+05:30,1809.0,1813.25,1790.6,1809.35,1332490
2021-05-11 00:00:00+05:30,1776.6,1794.4,1753.25,1755.45,2955976
2021-05-12 00:00:00+05:30,1754.0,1754.0,1715.55,1718.85,3181830
2021-05-14 00:00:00+05:30,1728.9,1728.9,1701.1,1706.65,2937892
2021-05-17 00:00:00+05:30,1717.0,1755.0,1710.0,1744.15,4211441
2021-05-18 00:00:00+05:30,1768.0,1770.95,1750.1,1755.1,4658414
2021-05-19 00:00:00+05:30,1747.95,1750.35,1727.45,1730.55,2372042
2021-05-20 00:00:00+05:30,1732.0,1737.0,1705.1,1708.2,2598038
2021-05-21 00:00:00+05:30,1715.5,1764.45,1715.5,1757.65,4293112
2021-05-24 00:00:00+05:30,1763.65,1778.9,1742.0,1757.0,3613907
2021-05-25 00:00:00+05:30,1770.4,1773.9,1738.0,1750.5,2201625
2021-05-26 00:00:00+05:30,1760.05,1761.8,1736.9,1740.65,2845100
