date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,209.9,214.2,209.3,213.85,19527333
2021-01-04 00:00:00+05:30,214.0,216.0,212.1,213.4,26891799
2021-01-05 00:00:00+05:30,212.45,213.25,210.6,211.45,18024083
2021-01-06 00:00:00+05:30,211.45,211.5,204.5,205.4,49067837
2021-01-07 00:00:00+05:30,206.1,207.6,202.1,202.8,34952401
2021-01-08 00:00:00+05:30,204.35,206.0,200.25,201.5,56427360
2021-01-11 00:00:00+05:30,204.0,206.1,201.25,202.5,42970983
2021-01-12 00:00:00+05:30,203.0,206.9,201.6,206.45,35617404
2021-01-13 00:00:00+05:30,207.45,213.0,205.25,211.25,63925996
2021-01-14 00:00:00+05:30,212.0,216.5,211.6,214.15,48304263
2021-01-15 00:00:00+05:30,214.9,218.5,211.2,217.85,58321158
2021-01-18 00:00:00+05:30,218.4,222.0,214.6,219.75,67607822
2021-01-19 00:00:00+05:30,221.0,221.7,217.5,218.85,31785089
2021-01-20 00:00:00+05:30,218.5,219.0,215.7,217.65,44672447
2021-01-21 00:00:00+05:30,219.0,219.5,212.2,213.7,28999164
2021-01-22 00:00:00+05:30,214.0,214.75,209.15,210.7,24712182
2021-01-25 00:00:00+05:30,212.0,212.5,206.85,207.8,24967899
2021-01-27 00:00:00+05:30,208.0,212.65,207.1,210.65,48471357
2021-01-28 00:00:00+05:30,209.25,211.0,205.75,206.6,22131983
2021-01-29 00:00:00+05:30,208.55,208.8,202.35,203.25,23764654
2021-02-01 00:00:00+05:30,204.0,217.95,201.8,215.95,57744414
2021-02-02 00:00:00+05:30,220.0,223.5,217.0,218.2,48457781
2021-02-03 00:00:00+05:30,221.5,222.0,215.7,216.75,53643263
2021-02-04 00:00:00+05:30,216.1,231.4,216.0,229.95,105818897
2021-02-05 00:00:00+05:30,232.15,238.85,227.25,234.35,125490301
2021-02-08 00:00:00+05:30,237.5,238.05,231.5,233.1,41495834
2021-02-09 00:00:00+05:30,234.6,239.2,228.2,229.0,70655961
2021-02-10 00:00:00+05:30,229.0,231.1,223.1,227.55,47283127
2021-02-11 00:00:00+05:30,229.0,229.3,224.5,226.45,43631374
2021-02-12 00:00:00+05:30,225.75,225.75,215.8,217.45,110568108
2021-02-15 00:00:00+05:30,218.45,221.0,217.5,218.6,31776555
2021-02-16 00:00:00+05:30,219.05,221.8,217.25,218.25,29148891
2021-02-17 00:00:00+05:30,217.6,218.4,216.55,217.75,19850516
2021-02-18 00:00:00+05:30,218.2,220.6,217.9,218.85,24070563
2021-02-19 00:00:00+05:30,218.85,218.9,214.0,215.95,28125203
2021-02-22 00:00:00+05:30,212.0,212.0,206.0,207.05,51546288
2021-02-23 00:00:00+05:30,208.0,210.55,207.0,208.5,26675953
2021-02-24 00:00:00+05:30,209.1,209.8,206.5,208.85,13160617
2021-02-25 00:00:00+05:30,209.5,211.2,208.8,209.15,25954142
2021-02-26 00:00:00+05:30,207.25,208.0,203.0,203.85,43429293
2021-03-01 00:00:00+05:30,205.45,207.75,204.05,206.9,16225536
2021-03-02 00:00:00+05:30,207.0,210.8,206.5,209.9,25604169
2021-03-03 00:00:00+05:30,212.0,212.0,208.8,209.95,20846117
2021-03-04 00:00:00+05:30,208.8,211.3,207.6,209.7,24899212
2021-03-05 00:00:00+05:30,208.0,210.0,207.2,208.55,17323590
2021-03-08 00:00:00+05:30,209.7,210.8,207.7,208.0,22988740
2021-03-09 00:00:00+05:30,208.7,209.75,204.75,207.8,22593086
2021-03-10 00:00:00+05:30,209.1,209.2,205.8,206.5,19603214
2021-03-12 00:00:00+05:30,208.0,208.0,203.5,205.2,30787960
2021-03-15 00:00:00+05:30,205.85,206.0,201.6,205.45,41115906
2021-03-16 00:00:00+05:30,206.4,208.9,204.95,207.85,48763187
