date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,535.55,537.0,526.1,527.5,13592625
2021-01-04 00:00:00+05:30,532.3,535.0,524.3,531.7,16549750
2021-01-05 00:00:00+05:30,526.65,539.95,523.0,537.25,23311516
2021-01-06 00:00:00+05:30,538.75,550.6,535.85,546.7,28178838
2021-01-07 00:00:00+05:30,552.15,554.4,539.75,541.1,21138034
2021-01-08 00:00:00+05:30,547.0,547.1,536.35,542.05,21937965
2021-01-11 00:00:00+05:30,545.15,546.0,535.0,544.7,19394393
2021-01-12 00:00:00+05:30,541.0,550.65,537.1,548.0,16388310
2021-01-13 00:00:00+05:30,551.5,561.0,548.25,556.5,21920297
2021-01-14 00:00:00+05:30,554.05,558.45,550.6,553.3,13330898
2021-01-15 00:00:00+05:30,550.0,551.0,541.5,543.0,15708956
2021-01-18 00:00:00+05:30,544.5,548.4,528.9,533.15,21580313
2021-01-19 00:00:00+05:30,539.0,547.75,533.9,546.45,20575358
2021-01-20 00:00:00+05:30,546.45,554.6,546.0,551.0,16097138
2021-01-21 00:00:00+05:30,555.0,561.0,549.7,552.7,18189277
2021-01-22 00:00:00+05:30,553.1,553.5,530.6,533.8,24515997
2021-01-25 00:00:00+05:30,536.55,542.3,531.2,538.05,23415249
2021-01-27 00:00:00+05:30,537.8,539.2,519.1,522.35,28049286
2021-01-28 00:00:00+05:30,514.6,529.85,512.0,528.25,29836591
2021-01-29 00:00:00+05:30,533.35,544.95,529.45,537.0,33172808
2021-02-01 00:00:00+05:30,552.0,609.45,551.0,603.8,69354326
2021-02-02 00:00:00+05:30,613.0,624.0,598.7,617.35,42362384
2021-02-03 00:00:00+05:30,623.4,627.5,614.0,622.35,27155908
2021-02-04 00:00:00+05:30,618.8,631.65,609.0,628.3,29982222
2021-02-05 00:00:00+05:30,628.3,635.3,611.0,614.15,32015570
2021-02-08 00:00:00+05:30,622.35,633.95,622.35,629.6,18230551
2021-02-09 00:00:00+05:30,631.35,643.2,628.6,633.35,27155615
2021-02-10 00:00:00+05:30,633.35,638.2,626.4,632.15,23967387
2021-02-11 00:00:00+05:30,626.75,633.6,624.1,630.65,16072702
2021-02-12 00:00:00+05:30,629.9,649.9,629.4,647.6,19049709
2021-02-15 00:00:00+05:30,655.0,676.8,652.0,673.95,27155194
2021-02-16 00:00:00+05:30,673.4,679.4,649.55,658.35,24966739
2021-02-17 00:00:00+05:30,654.8,664.95,649.35,657.35,21684753
2021-02-18 00:00:00+05:30,650.0,652.4,637.6,644.65,27845347
2021-02-19 00:00:00+05:30,635.5,635.5,619.0,624.05,24055811
2021-02-22 00:00:00+05:30,622.0,629.3,607.3,609.85,27092321
2021-02-23 00:00:00+05:30,614.75,623.05,609.05,616.3,23534585
2021-02-24 00:00:00+05:30,615.1,645.0,615.1,641.1,17762047
2021-02-25 00:00:00+05:30,642.7,648.4,626.3,628.0,38571809
2021-02-26 00:00:00+05:30,615.0,615.0,590.9,597.75,57349273
2021-03-01 00:00:00+05:30,607.55,611.85,600.2,608.35,21527318
2021-03-02 00:00:00+05:30,610.0,616.5,599.0,610.5,24051433
2021-03-03 00:00:00+05:30,618.0,633.75,613.85,632.1,21036174
2021-03-04 00:00:00+05:30,618.75,630.9,615.8,620.75,25057198
2021-03-05 00:00:00+05:30,613.2,614.7,601.5,609.45,26645968
2021-03-08 00:00:00+05:30,611.6,616.0,601.15,608.05,19632433
2021-03-09 00:00:00+05:30,614.85,628.35,612.3,625.1,23056249
2021-03-10 00:00:00+05:30,628.75,630.5,621.8,625.6,15838994
2021-03-12 00:00:00+05:30,631.45,638.0,608.35,612.85,21757862
2021-03-15 00:00:00+05:30,611.9,612.85,590.6,603.5,24348723
2021-03-16 00:00:00+05:30,606.85,607.0,593.65,594.95,17925629
2021-03-17 00:00:00+05:30,597.55,603.65,587.0,589.5,20214082
2021-03-18 00:00:00+05:30,594.75,601.4,575.5,578.6,22776537
2021-03-19 00:00:00+05:30,575.2,588.9,570.0,586.65,29162618
2021-03-22 00:00:00+05:30,586.85,586.85,569.5,573.45,21755401
2021-03-23 00:00:00+05:30,576.0,589.25,574.3,586.4,29486417
2021-03-24 00:00:00+05:30,580.0,580.55,565.0,567.5,24434219
2021-03-25 00:00:00+05:30,568.1,579.0,557.1,571.55,27170186
2021-03-26 00:00:00+05:30,584.5,584.5,574.3,578.55,20724410
2021-03-30 00:00:00+05:30,582.0,593.1,582.0,591.45,28012288
2021-03-31 00:00:00+05:30,586.0,589.65,579.0,582.1,20119972
2021-04-01 00:00:00+05:30,587.55,596.1,580.2,594.4,15631940
2021-04-05 00:00:00+05:30,592.0,592.0,563.5,571.25,23260127
2021-04-06 00:00:00+05:30,574.7,578.5,564.4,565.9,23284697
2021-04-07 00:00:00+05:30,566.55,580.0,559.4,577.65,23984399
2021-04-08 00:00:00+05:30,582.0,585.85,573.3,576.7,19262565
2021-04-09 00:00:00+05:30,573.95,579.0,565.0,566.2,23239564
2021-04-12 00:00:00+05:30,551.4,551.95,531.15,538.55,26601702
2021-04-13 00:00:00+05:30,541.0,563.8,537.85,560.6,25445897
2021-04-15 00:00:00+05:30,565.95,576.75,554.15,575.2,37614884
2021-04-16 00:00:00+05:30,574.6,577.75,564.1,566.95,24045008
2021-04-19 00:00:00+05:30,550.0,562.3,534.4,559.75,28526176
2021-04-20 00:00:00+05:30,565.2,572.65,552.6,559.1,24425842
2021-04-22 00:00:00+05:30,552.0,580.6,546.9,579.2,34942633
2021-04-23 00:00:00+05:30,569.9,580.5,567.05,569.95,33749097
2021-04-26 00:00:00+05:30,602.0,605.5,588.0,591.1,62584522
2021-04-27 00:00:00+05:30,593.25,601.95,591.1,598.75,24239685
2021-04-28 00:00:00+05:30,598.0,622.8,598.0,621.35,33292864
2021-04-29 00:00:00+05:30,622.55,628.45,609.0,621.45,34537860
2021-04-30 00:00:00+05:30,610.1,616.35,598.1,600.5,23653258
2021-05-03 00:00:00+05:30,592.55,598.85,587.5,596.75,18010557
2021-05-04 00:00:00+05:30,596.65,608.0,589.0,591.55,15115127
2021-05-05 00:00:00+05:30,595.3,604.8,584.7,602.8,17253943
2021-05-06 00:00:00+05:30,602.8,610.85,599.25,608.2,16949763
2021-05-07 00:00:00+05:30,612.0,614.8,603.7,607.1,10941083
2021-05-10 00:00:00+05:30,611.0,617.0,611.0,613.25,12060808
2021-05-11 00:00:00+05:30,606.4,612.9,603.25,609.85,13818480
2021-05-12 00:00:00+05:30,603.2,606.65,593.2,594.75,14785569
2021-05-14 00:00:00+05:30,592.0,601.95,591.1,597.3,12675754
2021-05-17 00:00:00+05:30,603.25,624.5,601.2,623.6,20453101
2021-05-18 00:00:00+05:30,628.0,635.5,626.0,633.2,19242627
2021-05-19 00:00:00+05:30,627.1,634.0,623.35,625.45,13911576
2021-05-20 00:00:00+05:30,628.05,632.9,616.65,618.6,13900762
2021-05-21 00:00:00+05:30,622.3,643.95,622.3,642.45,23975898
2021-05-24 00:00:00+05:30,643.25,653.45,638.0,647.35,20323003
2021-05-25 00:00:00+05:30,650.1,652.0,642.5,650.3,14884778
2021-05-26 00:00:00+05:30,649.35,656.65,643.3,652.5,14487031
2021-05-27 00:00:00+05:30,651.1,656.5,648.1,652.25,23349546
2021-05-28 00:00:00+05:30,658.05,660.0,639.25,643.05,14191446
2021-05-31 00:00:00+05:30,643.75,665.0,643.75,662.75,21786138
2021-06-01 00:00:00+05:30,664.55,664.9,648.35,650.1,14123196
2021-06-02 00:00:00+05:30,648.5,649.35,641.1,648.35,16025108
2021-06-03 00:00:00+05:30,653.45,653.65,644.75,650.25,11805702
2021-06-04 00:00:00+05:30,653.0,654.9,639.4,642.7,15111572
2021-06-07 00:00:00+05:30,645.2,650.0,644.25,648.2,7556341
2021-06-08 00:00:00+05:30,648.0,648.0,637.4,642.4,11912935
2021-06-09 00:00:00+05:30,644.4,645.6,628.8,636.1,15823094
2021-06-10 00:00:00+05:30,635.45,642.4,631.0,640.4,10712418
2021-06-11 00:00:00+05:30,644.0,644.55,631.5,635.7,9015059
2021-06-14 00:00:00+05:30,635.7,636.1,623.35,635.15,10170497
2021-06-15 00:00:00+05:30,636.35,646.2,636.0,645.3,11039987
2021-06-16 00:00:00+05:30,644.9,649.2,637.6,640.1,8601339
2021-06-17 00:00:00+05:30,633.05,637.55,626.7,633.0,9720060
2021-06-18 00:00:00+05:30,632.6,636.6,620.7,630.4,13820690
2021-06-21 00:00:00+05:30,622.85,633.1,616.25,631.25,13407446
2021-06-22 00:00:00+05:30,635.0,644.1,629.55,630.85,15270093
2021-06-23 00:00:00+05:30,633.75,635.0,623.45,624.7,10950633
2021-06-24 00:00:00+05:30,627.0,636.3,624.45,634.05,12815724
2021-06-25 00:00:00+05:30,636.1,650.0,636.1,649.0,14785922
2021-06-28 00:00:00+05:30,651.0,653.0,646.15,650.3,12093491
2021-06-29 00:00:00+05:30,646.3,648.75,636.45,640.1,12225470
2021-06-30 00:00:00+05:30,638.3,640.8,629.8,630.9,14276494
